18021,"Clay County, Indiana",2015,Total Population with a disability ,4523
18023,"Clinton County, Indiana",2015,Total Population with a disability ,4243
18025,"Crawford County, Indiana",2015,Total Population with a disability ,2249
18027,"Daviess County, Indiana",2015,Total Population with a disability ,4325
18029,"Dearborn County, Indiana",2015,Total Population with a disability ,5831
18031,"Decatur County, Indiana",2015,Total Population with a disability ,3640
18033,"DeKalb County, Indiana",2015,Total Population with a disability ,7127
18035,"Delaware County, Indiana",2015,Total Population with a disability ,19323
18037,"Dubois County, Indiana",2015,Total Population with a disability ,4013
18039,"Elkhart County, Indiana",2015,Total Population with a disability ,26303
18041,"Fayette County, Indiana",2015,Total Population with a disability ,4470
18043,"Floyd County, Indiana",2015,Total Population with a disability ,10154
18045,"Fountain County, Indiana",2015,Total Population with a disability ,2793
18047,"Franklin County, Indiana",2015,Total Population with a disability ,3103
18049,"Fulton County, Indiana",2015,Total Population with a disability ,3429
18051,"Gibson County, Indiana",2015,Total Population with a disability ,4999
18053,"Grant County, Indiana",2015,Total Population with a disability ,11876
18055,"Greene County, Indiana",2015,Total Population with a disability ,5962
18057,"Hamilton County, Indiana",2015,Total Population with a disability ,20923
18059,"Hancock County, Indiana",2015,Total Population with a disability ,9214
18061,"Harrison County, Indiana",2015,Total Population with a disability ,6882
18063,"Hendricks County, Indiana",2015,Total Population with a disability ,15481
18065,"Henry County, Indiana",2015,Total Population with a disability ,7486
18067,"Howard County, Indiana",2015,Total Population with a disability ,14300
18069,"Huntington County, Indiana",2015,Total Population with a disability ,5253
18071,"Jackson County, Indiana",2015,Total Population with a disability ,5582
18073,"Jasper County, Indiana",2015,Total Population with a disability ,4443
18075,"Jay County, Indiana",2015,Total Population with a disability ,3394
18077,"Jefferson County, Indiana",2015,Total Population with a disability ,4697
18079,"Jennings County, Indiana",2015,Total Population with a disability ,4476
18081,"Johnson County, Indiana",2015,Total Population with a disability ,14606
18083,"Knox County, Indiana",2015,Total Population with a disability ,5684
18085,"Kosciusko County, Indiana",2015,Total Population with a disability ,10115
18087,"LaGrange County, Indiana",2015,Total Population with a disability ,3785
18089,"Lake County, Indiana",2015,Total Population with a disability ,66308
18091,"LaPorte County, Indiana",2015,Total Population with a disability ,13880
18093,"Lawrence County, Indiana",2015,Total Population with a disability ,7445
18095,"Madison County, Indiana",2015,Total Population with a disability ,22534
18097,"Marion County, Indiana",2015,Total Population with a disability ,126071
18099,"Marshall County, Indiana",2015,Total Population with a disability ,6103
18101,"Martin County, Indiana",2015,Total Population with a disability ,1423
18103,"Miami County, Indiana",2015,Total Population with a disability ,5783
18105,"Monroe County, Indiana",2015,Total Population with a disability ,14617
18107,"Montgomery County, Indiana",2015,Total Population with a disability ,5513
18109,"Morgan County, Indiana",2015,Total Population with a disability ,10281
18111,"Newton County, Indiana",2015,Total Population with a disability ,2006
18113,"Noble County, Indiana",2015,Total Population with a disability ,5865
18115,"Ohio County, Indiana",2015,Total Population with a disability ,820
18117,"Orange County, Indiana",2015,Total Population with a disability ,3566
18119,"Owen County, Indiana",2015,Total Population with a disability ,3694
18121,"Parke County, Indiana",2015,Total Population with a disability ,2506
18123,"Perry County, Indiana",2015,Total Population with a disability ,2595
18125,"Pike County, Indiana",2015,Total Population with a disability ,2294
18127,"Porter County, Indiana",2015,Total Population with a disability ,18376
18129,"Posey County, Indiana",2015,Total Population with a disability ,3127
18131,"Pulaski County, Indiana",2015,Total Population with a disability ,2313
18133,"Putnam County, Indiana",2015,Total Population with a disability ,5281
18135,"Randolph County, Indiana",2015,Total Population with a disability ,4061
18137,"Ripley County, Indiana",2015,Total Population with a disability ,3913
18139,"Rush County, Indiana",2015,Total Population with a disability ,2280
18141,"St. Joseph County, Indiana",2015,Total Population with a disability ,34823
18143,"Scott County, Indiana",2015,Total Population with a disability ,4090
18145,"Shelby County, Indiana",2015,Total Population with a disability ,5684
18147,"Spencer County, Indiana",2015,Total Population with a disability ,2769
18149,"Starke County, Indiana",2015,Total Population with a disability ,4021
18151,"Steuben County, Indiana",2015,Total Population with a disability ,4958
18153,"Sullivan County, Indiana",2015,Total Population with a disability ,3372
18155,"Switzerland County, Indiana",2015,Total Population with a disability ,1561
18157,"Tippecanoe County, Indiana",2015,Total Population with a disability ,17216
18159,"Tipton County, Indiana",2015,Total Population with a disability ,2673
18161,"Union County, Indiana",2015,Total Population with a disability ,1025
18163,"Vanderburgh County, Indiana",2015,Total Population with a disability ,25720
18165,"Vermillion County, Indiana",2015,Total Population with a disability ,2642
18167,"Vigo County, Indiana",2015,Total Population with a disability ,17614
18169,"Wabash County, Indiana",2015,Total Population with a disability ,4759
18171,"Warren County, Indiana",2015,Total Population with a disability ,1311
18173,"Warrick County, Indiana",2015,Total Population with a disability ,6792
18175,"Washington County, Indiana",2015,Total Population with a disability ,4907
18177,"Wayne County, Indiana",2015,Total Population with a disability ,11700
18179,"Wells County, Indiana",2015,Total Population with a disability ,3556
18181,"White County, Indiana",2015,Total Population with a disability ,3737
18183,"Whitley County, Indiana",2015,Total Population with a disability ,5031
