Source ,American Community Survey ,,,
18119,"Owen County, Indiana",2015,Total ,21033
18121,"Parke County, Indiana",2015,Total ,15579
18123,"Perry County, Indiana",2015,Total ,17667
18125,"Pike County, Indiana",2015,Total ,12463
18127,"Porter County, Indiana",2015,Total ,165194
18129,"Posey County, Indiana",2015,Total ,25316
18131,"Pulaski County, Indiana",2015,Total ,12881
18133,"Putnam County, Indiana",2015,Total ,34374
18135,"Randolph County, Indiana",2015,Total ,25238
18137,"Ripley County, Indiana",2015,Total ,28150
18139,"Rush County, Indiana",2015,Total ,16804
18141,"St. Joseph County, Indiana",2015,Total ,264729
18143,"Scott County, Indiana",2015,Total ,23435
18145,"Shelby County, Indiana",2015,Total ,43728
18147,"Spencer County, Indiana",2015,Total ,20638
18149,"Starke County, Indiana",2015,Total ,23112
18151,"Steuben County, Indiana",2015,Total ,33987
18153,"Sullivan County, Indiana",2015,Total ,18933
18155,"Switzerland County, Indiana",2015,Total ,10388
18157,"Tippecanoe County, Indiana",2015,Total ,179254
18159,"Tipton County, Indiana",2015,Total ,15387
18161,"Union County, Indiana",2015,Total ,7237
18163,"Vanderburgh County, Indiana",2015,Total ,178797
18165,"Vermillion County, Indiana",2015,Total ,15649
18167,"Vigo County, Indiana",2015,Total ,103989
18169,"Wabash County, Indiana",2015,Total ,31394
18171,"Warren County, Indiana",2015,Total ,8275
18173,"Warrick County, Indiana",2015,Total ,60254
18175,"Washington County, Indiana",2015,Total ,27652
18177,"Wayne County, Indiana",2015,Total ,66730
18179,"Wells County, Indiana",2015,Total ,27231
18181,"White County, Indiana",2015,Total ,24139
18183,"Whitley County, Indiana",2015,Total ,32949
18001,"Adams County, Indiana",2015,Total Under 5 years ,3257
18003,"Allen County, Indiana",2015,Total Under 5 years ,26270
18005,"Bartholomew County, Indiana",2015,Total Under 5 years ,5252
18007,"Benton County, Indiana",2015,Total Under 5 years ,559
18009,"Blackford County, Indiana",2015,Total Under 5 years ,687
18011,"Boone County, Indiana",2015,Total Under 5 years ,3878
18013,"Brown County, Indiana",2015,Total Under 5 years ,584
18015,"Carroll County, Indiana",2015,Total Under 5 years ,1038
18017,"Cass County, Indiana",2015,Total Under 5 years ,2416
18019,"Clark County, Indiana",2015,Total Under 5 years ,7287
18021,"Clay County, Indiana",2015,Total Under 5 years ,1568
18023,"Clinton County, Indiana",2015,Total Under 5 years ,2199
18025,"Crawford County, Indiana",2015,Total Under 5 years ,582
18027,"Daviess County, Indiana",2015,Total Under 5 years ,2727
18029,"Dearborn County, Indiana",2015,Total Under 5 years ,2690
18031,"Decatur County, Indiana",2015,Total Under 5 years ,1598
18033,"DeKalb County, Indiana",2015,Total Under 5 years ,2666
18035,"Delaware County, Indiana",2015,Total Under 5 years ,6077
18037,"Dubois County, Indiana",2015,Total Under 5 years ,2602
18039,"Elkhart County, Indiana",2015,Total Under 5 years ,15413
18041,"Fayette County, Indiana",2015,Total Under 5 years ,1244
18043,"Floyd County, Indiana",2015,Total Under 5 years ,4465
18045,"Fountain County, Indiana",2015,Total Under 5 years ,1034
18047,"Franklin County, Indiana",2015,Total Under 5 years ,1288
18049,"Fulton County, Indiana",2015,Total Under 5 years ,1269
18051,"Gibson County, Indiana",2015,Total Under 5 years ,2103
18053,"Grant County, Indiana",2015,Total Under 5 years ,3827
18055,"Greene County, Indiana",2015,Total Under 5 years ,1763
18057,"Hamilton County, Indiana",2015,Total Under 5 years ,21036
18059,"Hancock County, Indiana",2015,Total Under 5 years ,4053
18061,"Harrison County, Indiana",2015,Total Under 5 years ,2151
18063,"Hendricks County, Indiana",2015,Total Under 5 years ,9582
18065,"Henry County, Indiana",2015,Total Under 5 years ,2351
18067,"Howard County, Indiana",2015,Total Under 5 years ,5004
18069,"Huntington County, Indiana",2015,Total Under 5 years ,2102
18071,"Jackson County, Indiana",2015,Total Under 5 years ,2969
18073,"Jasper County, Indiana",2015,Total Under 5 years ,2036
18075,"Jay County, Indiana",2015,Total Under 5 years ,1513
18077,"Jefferson County, Indiana",2015,Total Under 5 years ,1674
18079,"Jennings County, Indiana",2015,Total Under 5 years ,1714
18081,"Johnson County, Indiana",2015,Total Under 5 years ,9435
18083,"Knox County, Indiana",2015,Total Under 5 years ,2214
18085,"Kosciusko County, Indiana",2015,Total Under 5 years ,5122
18087,"LaGrange County, Indiana",2015,Total Under 5 years ,3740
18089,"Lake County, Indiana",2015,Total Under 5 years ,31360
18091,"LaPorte County, Indiana",2015,Total Under 5 years ,6599
18093,"Lawrence County, Indiana",2015,Total Under 5 years ,2535
18095,"Madison County, Indiana",2015,Total Under 5 years ,7685
18097,"Marion County, Indiana",2015,Total Under 5 years ,69655
18099,"Marshall County, Indiana",2015,Total Under 5 years ,2982
18101,"Martin County, Indiana",2015,Total Under 5 years ,610
18103,"Miami County, Indiana",2015,Total Under 5 years ,1895
18105,"Monroe County, Indiana",2015,Total Under 5 years ,6397
18107,"Montgomery County, Indiana",2015,Total Under 5 years ,2315
18109,"Morgan County, Indiana",2015,Total Under 5 years ,3989
18111,"Newton County, Indiana",2015,Total Under 5 years ,693
18113,"Noble County, Indiana",2015,Total Under 5 years ,3082
18115,"Ohio County, Indiana",2015,Total Under 5 years ,271
18117,"Orange County, Indiana",2015,Total Under 5 years ,1146
18119,"Owen County, Indiana",2015,Total Under 5 years ,1095
18121,"Parke County, Indiana",2015,Total Under 5 years ,1018
18123,"Perry County, Indiana",2015,Total Under 5 years ,1090
18125,"Pike County, Indiana",2015,Total Under 5 years ,723
18127,"Porter County, Indiana",2015,Total Under 5 years ,9293
18129,"Posey County, Indiana",2015,Total Under 5 years ,1483
18131,"Pulaski County, Indiana",2015,Total Under 5 years ,714
18133,"Putnam County, Indiana",2015,Total Under 5 years ,1806
18135,"Randolph County, Indiana",2015,Total Under 5 years ,1495
18137,"Ripley County, Indiana",2015,Total Under 5 years ,1770
18139,"Rush County, Indiana",2015,Total Under 5 years ,901
18141,"St. Joseph County, Indiana",2015,Total Under 5 years ,17480
18143,"Scott County, Indiana",2015,Total Under 5 years ,1386
18145,"Shelby County, Indiana",2015,Total Under 5 years ,2621
18147,"Spencer County, Indiana",2015,Total Under 5 years ,1228
18149,"Starke County, Indiana",2015,Total Under 5 years ,1252
18151,"Steuben County, Indiana",2015,Total Under 5 years ,1821
18153,"Sullivan County, Indiana",2015,Total Under 5 years ,1100
18155,"Switzerland County, Indiana",2015,Total Under 5 years ,732
18157,"Tippecanoe County, Indiana",2015,Total Under 5 years ,11107
18159,"Tipton County, Indiana",2015,Total Under 5 years ,711
18161,"Union County, Indiana",2015,Total Under 5 years ,390
18163,"Vanderburgh County, Indiana",2015,Total Under 5 years ,11560
18165,"Vermillion County, Indiana",2015,Total Under 5 years ,834
18167,"Vigo County, Indiana",2015,Total Under 5 years ,6338
18169,"Wabash County, Indiana",2015,Total Under 5 years ,1716
18171,"Warren County, Indiana",2015,Total Under 5 years ,460
18173,"Warrick County, Indiana",2015,Total Under 5 years ,3545
18175,"Washington County, Indiana",2015,Total Under 5 years ,1662
18177,"Wayne County, Indiana",2015,Total Under 5 years ,4093
18179,"Wells County, Indiana",2015,Total Under 5 years ,1800
18181,"White County, Indiana",2015,Total Under 5 years ,1477
18183,"Whitley County, Indiana",2015,Total Under 5 years ,1964
18001,"Adams County, Indiana",2015,Total Under 5 years old with disability,0
18003,"Allen County, Indiana",2015,Total Under 5 years old with disability,74
18005,"Bartholomew County, Indiana",2015,Total Under 5 years old with disability,63
18007,"Benton County, Indiana",2015,Total Under 5 years old with disability,0
18009,"Blackford County, Indiana",2015,Total Under 5 years old with disability,6
18011,"Boone County, Indiana",2015,Total Under 5 years old with disability,10
18013,"Brown County, Indiana",2015,Total Under 5 years old with disability,0
18015,"Carroll County, Indiana",2015,Total Under 5 years old with disability,6
18017,"Cass County, Indiana",2015,Total Under 5 years old with disability,21
18019,"Clark County, Indiana",2015,Total Under 5 years old with disability,77
18021,"Clay County, Indiana",2015,Total Under 5 years old with disability,3
18023,"Clinton County, Indiana",2015,Total Under 5 years old with disability,17
18025,"Crawford County, Indiana",2015,Total Under 5 years old with disability,5
18027,"Daviess County, Indiana",2015,Total Under 5 years old with disability,0
18029,"Dearborn County, Indiana",2015,Total Under 5 years old with disability,0
18031,"Decatur County, Indiana",2015,Total Under 5 years old with disability,0
18033,"DeKalb County, Indiana",2015,Total Under 5 years old with disability,23
18035,"Delaware County, Indiana",2015,Total Under 5 years old with disability,43
18037,"Dubois County, Indiana",2015,Total Under 5 years old with disability,0
18039,"Elkhart County, Indiana",2015,Total Under 5 years old with disability,159
18041,"Fayette County, Indiana",2015,Total Under 5 years old with disability,44
18043,"Floyd County, Indiana",2015,Total Under 5 years old with disability,7
18045,"Fountain County, Indiana",2015,Total Under 5 years old with disability,0
18047,"Franklin County, Indiana",2015,Total Under 5 years old with disability,16
18049,"Fulton County, Indiana",2015,Total Under 5 years old with disability,0
18051,"Gibson County, Indiana",2015,Total Under 5 years old with disability,16
18053,"Grant County, Indiana",2015,Total Under 5 years old with disability,0
18055,"Greene County, Indiana",2015,Total Under 5 years old with disability,40
18057,"Hamilton County, Indiana",2015,Total Under 5 years old with disability,138
18059,"Hancock County, Indiana",2015,Total Under 5 years old with disability,1
18061,"Harrison County, Indiana",2015,Total Under 5 years old with disability,7
18063,"Hendricks County, Indiana",2015,Total Under 5 years old with disability,94
18065,"Henry County, Indiana",2015,Total Under 5 years old with disability,9
18067,"Howard County, Indiana",2015,Total Under 5 years old with disability,126
18069,"Huntington County, Indiana",2015,Total Under 5 years old with disability,0
18071,"Jackson County, Indiana",2015,Total Under 5 years old with disability,56
18073,"Jasper County, Indiana",2015,Total Under 5 years old with disability,18
18075,"Jay County, Indiana",2015,Total Under 5 years old with disability,0
18077,"Jefferson County, Indiana",2015,Total Under 5 years old with disability,49
18079,"Jennings County, Indiana",2015,Total Under 5 years old with disability,33
18081,"Johnson County, Indiana",2015,Total Under 5 years old with disability,12
18083,"Knox County, Indiana",2015,Total Under 5 years old with disability,68
18085,"Kosciusko County, Indiana",2015,Total Under 5 years old with disability,46
18087,"LaGrange County, Indiana",2015,Total Under 5 years old with disability,22
18089,"Lake County, Indiana",2015,Total Under 5 years old with disability,178
18091,"LaPorte County, Indiana",2015,Total Under 5 years old with disability,25
18093,"Lawrence County, Indiana",2015,Total Under 5 years old with disability,0
18095,"Madison County, Indiana",2015,Total Under 5 years old with disability,159
18097,"Marion County, Indiana",2015,Total Under 5 years old with disability,835
18099,"Marshall County, Indiana",2015,Total Under 5 years old with disability,0
18101,"Martin County, Indiana",2015,Total Under 5 years old with disability,0
18103,"Miami County, Indiana",2015,Total Under 5 years old with disability,27
18105,"Monroe County, Indiana",2015,Total Under 5 years old with disability,50
18107,"Montgomery County, Indiana",2015,Total Under 5 years old with disability,35
18109,"Morgan County, Indiana",2015,Total Under 5 years old with disability,52
18111,"Newton County, Indiana",2015,Total Under 5 years old with disability,3
18113,"Noble County, Indiana",2015,Total Under 5 years old with disability,50
18115,"Ohio County, Indiana",2015,Total Under 5 years old with disability,7
18117,"Orange County, Indiana",2015,Total Under 5 years old with disability,0
18119,"Owen County, Indiana",2015,Total Under 5 years old with disability,22
18121,"Parke County, Indiana",2015,Total Under 5 years old with disability,0
18123,"Perry County, Indiana",2015,Total Under 5 years old with disability,0
18125,"Pike County, Indiana",2015,Total Under 5 years old with disability,39
18127,"Porter County, Indiana",2015,Total Under 5 years old with disability,100
18129,"Posey County, Indiana",2015,Total Under 5 years old with disability,24
18131,"Pulaski County, Indiana",2015,Total Under 5 years old with disability,26
18133,"Putnam County, Indiana",2015,Total Under 5 years old with disability,29
18135,"Randolph County, Indiana",2015,Total Under 5 years old with disability,0
18137,"Ripley County, Indiana",2015,Total Under 5 years old with disability,3
18139,"Rush County, Indiana",2015,Total Under 5 years old with disability,0
18141,"St. Joseph County, Indiana",2015,Total Under 5 years old with disability,306
18143,"Scott County, Indiana",2015,Total Under 5 years old with disability,0
18145,"Shelby County, Indiana",2015,Total Under 5 years old with disability,31
18147,"Spencer County, Indiana",2015,Total Under 5 years old with disability,0
18149,"Starke County, Indiana",2015,Total Under 5 years old with disability,0
18151,"Steuben County, Indiana",2015,Total Under 5 years old with disability,38
18153,"Sullivan County, Indiana",2015,Total Under 5 years old with disability,27
18155,"Switzerland County, Indiana",2015,Total Under 5 years old with disability,33
18157,"Tippecanoe County, Indiana",2015,Total Under 5 years old with disability,93
18159,"Tipton County, Indiana",2015,Total Under 5 years old with disability,5
18161,"Union County, Indiana",2015,Total Under 5 years old with disability,0
18163,"Vanderburgh County, Indiana",2015,Total Under 5 years old with disability,51
18165,"Vermillion County, Indiana",2015,Total Under 5 years old with disability,0
18167,"Vigo County, Indiana",2015,Total Under 5 years old with disability,75
18169,"Wabash County, Indiana",2015,Total Under 5 years old with disability,51
18171,"Warren County, Indiana",2015,Total Under 5 years old with disability,0
18173,"Warrick County, Indiana",2015,Total Under 5 years old with disability,6
18175,"Washington County, Indiana",2015,Total Under 5 years old with disability,0
18177,"Wayne County, Indiana",2015,Total Under 5 years old with disability,58
18179,"Wells County, Indiana",2015,Total Under 5 years old with disability,0
18181,"White County, Indiana",2015,Total Under 5 years old with disability,11
18183,"Whitley County, Indiana",2015,Total Under 5 years old with disability,10
18001,"Adams County, Indiana",2015,Total 5-17 year,7591
18003,"Allen County, Indiana",2015,Total 5-17 year,69551
18005,"Bartholomew County, Indiana",2015,Total 5-17 year,14122
18007,"Benton County, Indiana",2015,Total 5-17 year,1636
18009,"Blackford County, Indiana",2015,Total 5-17 year,2075
18011,"Boone County, Indiana",2015,Total 5-17 year,12465
18013,"Brown County, Indiana",2015,Total 5-17 year,2413
18015,"Carroll County, Indiana",2015,Total 5-17 year,3686
18017,"Cass County, Indiana",2015,Total 5-17 year,6797
18019,"Clark County, Indiana",2015,Total 5-17 year,18995
18021,"Clay County, Indiana",2015,Total 5-17 year,4725
18023,"Clinton County, Indiana",2015,Total 5-17 year,6358
18025,"Crawford County, Indiana",2015,Total 5-17 year,1812
18027,"Daviess County, Indiana",2015,Total 5-17 year,6717
18029,"Dearborn County, Indiana",2015,Total 5-17 year,9018
18031,"Decatur County, Indiana",2015,Total 5-17 year,4925
18033,"DeKalb County, Indiana",2015,Total 5-17 year,8056
18035,"Delaware County, Indiana",2015,Total 5-17 year,16319
18037,"Dubois County, Indiana",2015,Total 5-17 year,7932
18039,"Elkhart County, Indiana",2015,Total 5-17 year,40938
18041,"Fayette County, Indiana",2015,Total 5-17 year,4120
18043,"Floyd County, Indiana",2015,Total 5-17 year,13257
18045,"Fountain County, Indiana",2015,Total 5-17 year,2865
18047,"Franklin County, Indiana",2015,Total 5-17 year,4326
18049,"Fulton County, Indiana",2015,Total 5-17 year,3706
18051,"Gibson County, Indiana",2015,Total 5-17 year,5868
18053,"Grant County, Indiana",2015,Total 5-17 year,10668
18055,"Greene County, Indiana",2015,Total 5-17 year,5787
18057,"Hamilton County, Indiana",2015,Total 5-17 year,64747
18059,"Hancock County, Indiana",2015,Total 5-17 year,13554
18061,"Harrison County, Indiana",2015,Total 5-17 year,6822
18063,"Hendricks County, Indiana",2015,Total 5-17 year,30654
18065,"Henry County, Indiana",2015,Total 5-17 year,8034
18067,"Howard County, Indiana",2015,Total 5-17 year,13969
18069,"Huntington County, Indiana",2015,Total 5-17 year,6219
18071,"Jackson County, Indiana",2015,Total 5-17 year,7572
18073,"Jasper County, Indiana",2015,Total 5-17 year,6226
18075,"Jay County, Indiana",2015,Total 5-17 year,4020
18077,"Jefferson County, Indiana",2015,Total 5-17 year,5274
18079,"Jennings County, Indiana",2015,Total 5-17 year,5257
18081,"Johnson County, Indiana",2015,Total 5-17 year,27760
18083,"Knox County, Indiana",2015,Total 5-17 year,5855
18085,"Kosciusko County, Indiana",2015,Total 5-17 year,14188
18087,"LaGrange County, Indiana",2015,Total 5-17 year,9180
18089,"Lake County, Indiana",2015,Total 5-17 year,90143
18091,"LaPorte County, Indiana",2015,Total 5-17 year,17948
18093,"Lawrence County, Indiana",2015,Total 5-17 year,7795
18095,"Madison County, Indiana",2015,Total 5-17 year,21054
18097,"Marion County, Indiana",2015,Total 5-17 year,160666
18099,"Marshall County, Indiana",2015,Total 5-17 year,9083
18101,"Martin County, Indiana",2015,Total 5-17 year,1769
18103,"Miami County, Indiana",2015,Total 5-17 year,6062
18105,"Monroe County, Indiana",2015,Total 5-17 year,16470
18107,"Montgomery County, Indiana",2015,Total 5-17 year,6582
18109,"Morgan County, Indiana",2015,Total 5-17 year,12667
18111,"Newton County, Indiana",2015,Total 5-17 year,2419
18113,"Noble County, Indiana",2015,Total 5-17 year,9154
18115,"Ohio County, Indiana",2015,Total 5-17 year,948
18117,"Orange County, Indiana",2015,Total 5-17 year,3591
18119,"Owen County, Indiana",2015,Total 5-17 year,3578
18121,"Parke County, Indiana",2015,Total 5-17 year,2658
18123,"Perry County, Indiana",2015,Total 5-17 year,2984
18125,"Pike County, Indiana",2015,Total 5-17 year,2068
18127,"Porter County, Indiana",2015,Total 5-17 year,29279
18129,"Posey County, Indiana",2015,Total 5-17 year,4346
18131,"Pulaski County, Indiana",2015,Total 5-17 year,2316
18133,"Putnam County, Indiana",2015,Total 5-17 year,5624
18135,"Randolph County, Indiana",2015,Total 5-17 year,4599
18137,"Ripley County, Indiana",2015,Total 5-17 year,5211
18139,"Rush County, Indiana",2015,Total 5-17 year,3022
18141,"St. Joseph County, Indiana",2015,Total 5-17 year,46788
18143,"Scott County, Indiana",2015,Total 5-17 year,4132
18145,"Shelby County, Indiana",2015,Total 5-17 year,7854
18147,"Spencer County, Indiana",2015,Total 5-17 year,3598
18149,"Starke County, Indiana",2015,Total 5-17 year,4154
18151,"Steuben County, Indiana",2015,Total 5-17 year,5553
18153,"Sullivan County, Indiana",2015,Total 5-17 year,3126
18155,"Switzerland County, Indiana",2015,Total 5-17 year,1909
18157,"Tippecanoe County, Indiana",2015,Total 5-17 year,26148
18159,"Tipton County, Indiana",2015,Total 5-17 year,2703
18161,"Union County, Indiana",2015,Total 5-17 year,1338
18163,"Vanderburgh County, Indiana",2015,Total 5-17 year,28279
18165,"Vermillion County, Indiana",2015,Total 5-17 year,2727
18167,"Vigo County, Indiana",2015,Total 5-17 year,16126
18169,"Wabash County, Indiana",2015,Total 5-17 year,5213
18171,"Warren County, Indiana",2015,Total 5-17 year,1368
18173,"Warrick County, Indiana",2015,Total 5-17 year,11608
18175,"Washington County, Indiana",2015,Total 5-17 year,5100
18177,"Wayne County, Indiana",2015,Total 5-17 year,11054
18179,"Wells County, Indiana",2015,Total 5-17 year,4971
18181,"White County, Indiana",2015,Total 5-17 year,4294
18183,"Whitley County, Indiana",2015,Total 5-17 year,5915
18001,"Adams County, Indiana",2015,Total 5-17 year old with disability ,334
18003,"Allen County, Indiana",2015,Total 5-17 year old with disability ,4305
18005,"Bartholomew County, Indiana",2015,Total 5-17 year old with disability ,701
18007,"Benton County, Indiana",2015,Total 5-17 year old with disability ,186
18009,"Blackford County, Indiana",2015,Total 5-17 year old with disability ,310
18011,"Boone County, Indiana",2015,Total 5-17 year old with disability ,545
18013,"Brown County, Indiana",2015,Total 5-17 year old with disability ,128
18015,"Carroll County, Indiana",2015,Total 5-17 year old with disability ,281
18017,"Cass County, Indiana",2015,Total 5-17 year old with disability ,405
18019,"Clark County, Indiana",2015,Total 5-17 year old with disability ,1041
18021,"Clay County, Indiana",2015,Total 5-17 year old with disability ,241
18023,"Clinton County, Indiana",2015,Total 5-17 year old with disability ,288
18025,"Crawford County, Indiana",2015,Total 5-17 year old with disability ,152
18027,"Daviess County, Indiana",2015,Total 5-17 year old with disability ,563
18029,"Dearborn County, Indiana",2015,Total 5-17 year old with disability ,279
18031,"Decatur County, Indiana",2015,Total 5-17 year old with disability ,281
18033,"DeKalb County, Indiana",2015,Total 5-17 year old with disability ,571
18035,"Delaware County, Indiana",2015,Total 5-17 year old with disability ,1457
18037,"Dubois County, Indiana",2015,Total 5-17 year old with disability ,293
18039,"Elkhart County, Indiana",2015,Total 5-17 year old with disability ,2985
18041,"Fayette County, Indiana",2015,Total 5-17 year old with disability ,221
18043,"Floyd County, Indiana",2015,Total 5-17 year old with disability ,910
18045,"Fountain County, Indiana",2015,Total 5-17 year old with disability ,159
18047,"Franklin County, Indiana",2015,Total 5-17 year old with disability ,324
18049,"Fulton County, Indiana",2015,Total 5-17 year old with disability ,262
18051,"Gibson County, Indiana",2015,Total 5-17 year old with disability ,446
18053,"Grant County, Indiana",2015,Total 5-17 year old with disability ,892
18055,"Greene County, Indiana",2015,Total 5-17 year old with disability ,328
18057,"Hamilton County, Indiana",2015,Total 5-17 year old with disability ,2770
18059,"Hancock County, Indiana",2015,Total 5-17 year old with disability ,705
18061,"Harrison County, Indiana",2015,Total 5-17 year old with disability ,514
18063,"Hendricks County, Indiana",2015,Total 5-17 year old with disability ,1539
18065,"Henry County, Indiana",2015,Total 5-17 year old with disability ,420
18067,"Howard County, Indiana",2015,Total 5-17 year old with disability ,1049
18069,"Huntington County, Indiana",2015,Total 5-17 year old with disability ,272
18071,"Jackson County, Indiana",2015,Total 5-17 year old with disability ,319
18073,"Jasper County, Indiana",2015,Total 5-17 year old with disability ,343
18075,"Jay County, Indiana",2015,Total 5-17 year old with disability ,197
18077,"Jefferson County, Indiana",2015,Total 5-17 year old with disability ,174
18079,"Jennings County, Indiana",2015,Total 5-17 year old with disability ,364
18081,"Johnson County, Indiana",2015,Total 5-17 year old with disability ,1126
18083,"Knox County, Indiana",2015,Total 5-17 year old with disability ,340
18085,"Kosciusko County, Indiana",2015,Total 5-17 year old with disability ,966
18087,"LaGrange County, Indiana",2015,Total 5-17 year old with disability ,285
18089,"Lake County, Indiana",2015,Total 5-17 year old with disability ,5055
18091,"LaPorte County, Indiana",2015,Total 5-17 year old with disability ,1096
18093,"Lawrence County, Indiana",2015,Total 5-17 year old with disability ,528
18095,"Madison County, Indiana",2015,Total 5-17 year old with disability ,1716
18097,"Marion County, Indiana",2015,Total 5-17 year old with disability ,11996
18099,"Marshall County, Indiana",2015,Total 5-17 year old with disability ,459
18101,"Martin County, Indiana",2015,Total 5-17 year old with disability ,119
18103,"Miami County, Indiana",2015,Total 5-17 year old with disability ,503
18105,"Monroe County, Indiana",2015,Total 5-17 year old with disability ,653
18107,"Montgomery County, Indiana",2015,Total 5-17 year old with disability ,366
18109,"Morgan County, Indiana",2015,Total 5-17 year old with disability ,735
18111,"Newton County, Indiana",2015,Total 5-17 year old with disability ,200
18113,"Noble County, Indiana",2015,Total 5-17 year old with disability ,535
18115,"Ohio County, Indiana",2015,Total 5-17 year old with disability ,19
18117,"Orange County, Indiana",2015,Total 5-17 year old with disability ,226
18119,"Owen County, Indiana",2015,Total 5-17 year old with disability ,234
18121,"Parke County, Indiana",2015,Total 5-17 year old with disability ,114
18123,"Perry County, Indiana",2015,Total 5-17 year old with disability ,116
18125,"Pike County, Indiana",2015,Total 5-17 year old with disability ,131
18127,"Porter County, Indiana",2015,Total 5-17 year old with disability ,1352
18129,"Posey County, Indiana",2015,Total 5-17 year old with disability ,241
18131,"Pulaski County, Indiana",2015,Total 5-17 year old with disability ,186
18133,"Putnam County, Indiana",2015,Total 5-17 year old with disability ,330
18135,"Randolph County, Indiana",2015,Total 5-17 year old with disability ,401
18137,"Ripley County, Indiana",2015,Total 5-17 year old with disability ,223
18139,"Rush County, Indiana",2015,Total 5-17 year old with disability ,90
18141,"St. Joseph County, Indiana",2015,Total 5-17 year old with disability ,2898
18143,"Scott County, Indiana",2015,Total 5-17 year old with disability ,343
18145,"Shelby County, Indiana",2015,Total 5-17 year old with disability ,442
18147,"Spencer County, Indiana",2015,Total 5-17 year old with disability ,176
18149,"Starke County, Indiana",2015,Total 5-17 year old with disability ,324
18151,"Steuben County, Indiana",2015,Total 5-17 year old with disability ,392
18153,"Sullivan County, Indiana",2015,Total 5-17 year old with disability ,262
18155,"Switzerland County, Indiana",2015,Total 5-17 year old with disability ,138
18157,"Tippecanoe County, Indiana",2015,Total 5-17 year old with disability ,1635
18159,"Tipton County, Indiana",2015,Total 5-17 year old with disability ,226
18161,"Union County, Indiana",2015,Total 5-17 year old with disability ,45
18163,"Vanderburgh County, Indiana",2015,Total 5-17 year old with disability ,1814
18165,"Vermillion County, Indiana",2015,Total 5-17 year old with disability ,145
18167,"Vigo County, Indiana",2015,Total 5-17 year old with disability ,1357
18169,"Wabash County, Indiana",2015,Total 5-17 year old with disability ,321
18171,"Warren County, Indiana",2015,Total 5-17 year old with disability ,93
18173,"Warrick County, Indiana",2015,Total 5-17 year old with disability ,593
