Source ,American Community Survey ,,,
18119,"Owen County, Indiana",2015,Total ,2532
18121,"Parke County, Indiana",2015,Total ,1595
18123,"Perry County, Indiana",2015,Total ,1966
18125,"Pike County, Indiana",2015,Total ,1298
18127,"Porter County, Indiana",2015,Total ,21798
18129,"Posey County, Indiana",2015,Total ,2989
18131,"Pulaski County, Indiana",2015,Total ,1529
18133,"Putnam County, Indiana",2015,Total ,3934
18135,"Randolph County, Indiana",2015,Total ,3211
18137,"Ripley County, Indiana",2015,Total ,3637
18139,"Rush County, Indiana",2015,Total ,2305
18141,"St. Joseph County, Indiana",2015,Total ,31418
18143,"Scott County, Indiana",2015,Total ,3047
18145,"Shelby County, Indiana",2015,Total ,5811
18147,"Spencer County, Indiana",2015,Total ,2373
18149,"Starke County, Indiana",2015,Total ,2742
18151,"Steuben County, Indiana",2015,Total ,3992
18153,"Sullivan County, Indiana",2015,Total ,2376
18155,"Switzerland County, Indiana",2015,Total ,1457
18157,"Tippecanoe County, Indiana",2015,Total ,19175
18159,"Tipton County, Indiana",2015,Total ,1944
18161,"Union County, Indiana",2015,Total ,883
18163,"Vanderburgh County, Indiana",2015,Total ,21894
18165,"Vermillion County, Indiana",2015,Total ,1818
18167,"Vigo County, Indiana",2015,Total ,11409
18169,"Wabash County, Indiana",2015,Total ,3819
18171,"Warren County, Indiana",2015,Total ,1025
18173,"Warrick County, Indiana",2015,Total ,7780
18175,"Washington County, Indiana",2015,Total ,3521
18177,"Wayne County, Indiana",2015,Total ,8341
18179,"Wells County, Indiana",2015,Total ,3347
18181,"White County, Indiana",2015,Total ,2835
18183,"Whitley County, Indiana",2015,Total ,4143
0,United States ,2015,In family household:- In married-couple family ,24342290
18000,Indiana ,2015,In family household:- In married-couple family ,514236
18001,"Adams County, Indiana",2015,In family household:- In married-couple family ,3348
18003,"Allen County, Indiana",2015,In family household:- In married-couple family ,28832
18005,"Bartholomew County, Indiana",2015,In family household:- In married-couple family ,6559
18007,"Benton County, Indiana",2015,In family household:- In married-couple family ,743
18009,"Blackford County, Indiana",2015,In family household:- In married-couple family ,958
18011,"Boone County, Indiana",2015,In family household:- In married-couple family ,6744
18013,"Brown County, Indiana",2015,In family household:- In married-couple family ,1081
18015,"Carroll County, Indiana",2015,In family household:- In married-couple family ,1787
18017,"Cass County, Indiana",2015,In family household:- In married-couple family ,3255
18019,"Clark County, Indiana",2015,In family household:- In married-couple family ,8753
18021,"Clay County, Indiana",2015,In family household:- In married-couple family ,2610
18023,"Clinton County, Indiana",2015,In family household:- In married-couple family ,2643
18025,"Crawford County, Indiana",2015,In family household:- In married-couple family ,612
18027,"Daviess County, Indiana",2015,In family household:- In married-couple family ,3234
18029,"Dearborn County, Indiana",2015,In family household:- In married-couple family ,4244
18031,"Decatur County, Indiana",2015,In family household:- In married-couple family ,2002
18033,"DeKalb County, Indiana",2015,In family household:- In married-couple family ,3355
18035,"Delaware County, Indiana",2015,In family household:- In married-couple family ,7198
18037,"Dubois County, Indiana",2015,In family household:- In married-couple family ,3989
18039,"Elkhart County, Indiana",2015,In family household:- In married-couple family ,16808
18041,"Fayette County, Indiana",2015,In family household:- In married-couple family ,1671
18043,"Floyd County, Indiana",2015,In family household:- In married-couple family ,5880
18045,"Fountain County, Indiana",2015,In family household:- In married-couple family ,1437
18047,"Franklin County, Indiana",2015,In family household:- In married-couple family ,2284
18049,"Fulton County, Indiana",2015,In family household:- In married-couple family ,1745
18051,"Gibson County, Indiana",2015,In family household:- In married-couple family ,2987
18053,"Grant County, Indiana",2015,In family household:- In married-couple family ,4305
18055,"Greene County, Indiana",2015,In family household:- In married-couple family ,2580
18057,"Hamilton County, Indiana",2015,In family household:- In married-couple family ,36822
18059,"Hancock County, Indiana",2015,In family household:- In married-couple family ,6440
18061,"Harrison County, Indiana",2015,In family household:- In married-couple family ,3170
18063,"Hendricks County, Indiana",2015,In family household:- In married-couple family ,16139
18065,"Henry County, Indiana",2015,In family household:- In married-couple family ,3123
18067,"Howard County, Indiana",2015,In family household:- In married-couple family ,6212
18069,"Huntington County, Indiana",2015,In family household:- In married-couple family ,2929
18071,"Jackson County, Indiana",2015,In family household:- In married-couple family ,3695
18073,"Jasper County, Indiana",2015,In family household:- In married-couple family ,2835
18075,"Jay County, Indiana",2015,In family household:- In married-couple family ,1671
18077,"Jefferson County, Indiana",2015,In family household:- In married-couple family ,2389
18079,"Jennings County, Indiana",2015,In family household:- In married-couple family ,2139
18081,"Johnson County, Indiana",2015,In family household:- In married-couple family ,14193
18083,"Knox County, Indiana",2015,In family household:- In married-couple family ,2944
18085,"Kosciusko County, Indiana",2015,In family household:- In married-couple family ,7141
18087,"LaGrange County, Indiana",2015,In family household:- In married-couple family ,3968
18089,"Lake County, Indiana",2015,In family household:- In married-couple family ,34758
18091,"LaPorte County, Indiana",2015,In family household:- In married-couple family ,7591
18093,"Lawrence County, Indiana",2015,In family household:- In married-couple family ,3851
18095,"Madison County, Indiana",2015,In family household:- In married-couple family ,9387
18097,"Marion County, Indiana",2015,In family household:- In married-couple family ,56056
18099,"Marshall County, Indiana",2015,In family household:- In married-couple family ,4161
18101,"Martin County, Indiana",2015,In family household:- In married-couple family ,733
18103,"Miami County, Indiana",2015,In family household:- In married-couple family ,2715
18105,"Monroe County, Indiana",2015,In family household:- In married-couple family ,7895
18107,"Montgomery County, Indiana",2015,In family household:- In married-couple family ,3198
18109,"Morgan County, Indiana",2015,In family household:- In married-couple family ,5960
18111,"Newton County, Indiana",2015,In family household:- In married-couple family ,899
18113,"Noble County, Indiana",2015,In family household:- In married-couple family ,4101
18115,"Ohio County, Indiana",2015,In family household:- In married-couple family ,430
18117,"Orange County, Indiana",2015,In family household:- In married-couple family ,1568
18119,"Owen County, Indiana",2015,In family household:- In married-couple family ,1753
18121,"Parke County, Indiana",2015,In family household:- In married-couple family ,1140
18123,"Perry County, Indiana",2015,In family household:- In married-couple family ,1394
18125,"Pike County, Indiana",2015,In family household:- In married-couple family ,956
18127,"Porter County, Indiana",2015,In family household:- In married-couple family ,15128
18129,"Posey County, Indiana",2015,In family household:- In married-couple family ,2043
18131,"Pulaski County, Indiana",2015,In family household:- In married-couple family ,1039
18133,"Putnam County, Indiana",2015,In family household:- In married-couple family ,2411
18135,"Randolph County, Indiana",2015,In family household:- In married-couple family ,2068
18137,"Ripley County, Indiana",2015,In family household:- In married-couple family ,2606
18139,"Rush County, Indiana",2015,In family household:- In married-couple family ,1415
18141,"St. Joseph County, Indiana",2015,In family household:- In married-couple family ,19161
18143,"Scott County, Indiana",2015,In family household:- In married-couple family ,1999
18145,"Shelby County, Indiana",2015,In family household:- In married-couple family ,3556
18147,"Spencer County, Indiana",2015,In family household:- In married-couple family ,1856
18149,"Starke County, Indiana",2015,In family household:- In married-couple family ,1834
18151,"Steuben County, Indiana",2015,In family household:- In married-couple family ,2522
18153,"Sullivan County, Indiana",2015,In family household:- In married-couple family ,1499
18155,"Switzerland County, Indiana",2015,In family household:- In married-couple family ,912
18157,"Tippecanoe County, Indiana",2015,In family household:- In married-couple family ,12514
18159,"Tipton County, Indiana",2015,In family household:- In married-couple family ,1180
18161,"Union County, Indiana",2015,In family household:- In married-couple family ,655
18163,"Vanderburgh County, Indiana",2015,In family household:- In married-couple family ,12690
18165,"Vermillion County, Indiana",2015,In family household:- In married-couple family ,1035
18167,"Vigo County, Indiana",2015,In family household:- In married-couple family ,6703
18169,"Wabash County, Indiana",2015,In family household:- In married-couple family ,2630
18171,"Warren County, Indiana",2015,In family household:- In married-couple family ,712
18173,"Warrick County, Indiana",2015,In family household:- In married-couple family ,5875
18175,"Washington County, Indiana",2015,In family household:- In married-couple family ,2263
18177,"Wayne County, Indiana",2015,In family household:- In married-couple family ,4884
18179,"Wells County, Indiana",2015,In family household:- In married-couple family ,2397
18181,"White County, Indiana",2015,In family household:- In married-couple family ,2022
18183,"Whitley County, Indiana",2015,In family household:- In married-couple family ,2841
0,United States ,2015,"In family households: - In male householder, no wife present, family",3176806
18000,Indiana ,2015,"In family households: - In male householder, no wife present, family",71639
18001,"Adams County, Indiana",2015,"In family households: - In male householder, no wife present, family",291
18003,"Allen County, Indiana",2015,"In family households: - In male householder, no wife present, family",3848
18005,"Bartholomew County, Indiana",2015,"In family households: - In male householder, no wife present, family",1187
18007,"Benton County, Indiana",2015,"In family households: - In male householder, no wife present, family",111
18009,"Blackford County, Indiana",2015,"In family households: - In male householder, no wife present, family",178
18011,"Boone County, Indiana",2015,"In family households: - In male householder, no wife present, family",412
18013,"Brown County, Indiana",2015,"In family households: - In male householder, no wife present, family",188
18015,"Carroll County, Indiana",2015,"In family households: - In male householder, no wife present, family",198
18017,"Cass County, Indiana",2015,"In family households: - In male householder, no wife present, family",498
18019,"Clark County, Indiana",2015,"In family households: - In male householder, no wife present, family",949
18021,"Clay County, Indiana",2015,"In family households: - In male householder, no wife present, family",300
18023,"Clinton County, Indiana",2015,"In family households: - In male householder, no wife present, family",373
18025,"Crawford County, Indiana",2015,"In family households: - In male householder, no wife present, family",110
18027,"Daviess County, Indiana",2015,"In family households: - In male householder, no wife present, family",222
18029,"Dearborn County, Indiana",2015,"In family households: - In male householder, no wife present, family",665
18031,"Decatur County, Indiana",2015,"In family households: - In male householder, no wife present, family",487
18033,"DeKalb County, Indiana",2015,"In family households: - In male householder, no wife present, family",506
18035,"Delaware County, Indiana",2015,"In family households: - In male householder, no wife present, family",883
18037,"Dubois County, Indiana",2015,"In family households: - In male householder, no wife present, family",422
18039,"Elkhart County, Indiana",2015,"In family households: - In male householder, no wife present, family",2549
18041,"Fayette County, Indiana",2015,"In family households: - In male householder, no wife present, family",444
18043,"Floyd County, Indiana",2015,"In family households: - In male householder, no wife present, family",674
18045,"Fountain County, Indiana",2015,"In family households: - In male householder, no wife present, family",107
18047,"Franklin County, Indiana",2015,"In family households: - In male householder, no wife present, family",395
18049,"Fulton County, Indiana",2015,"In family households: - In male householder, no wife present, family",337
18051,"Gibson County, Indiana",2015,"In family households: - In male householder, no wife present, family",368
18053,"Grant County, Indiana",2015,"In family households: - In male householder, no wife present, family",706
18055,"Greene County, Indiana",2015,"In family households: - In male householder, no wife present, family",415
18057,"Hamilton County, Indiana",2015,"In family households: - In male householder, no wife present, family",2623
18059,"Hancock County, Indiana",2015,"In family households: - In male householder, no wife present, family",868
18061,"Harrison County, Indiana",2015,"In family households: - In male householder, no wife present, family",387
18063,"Hendricks County, Indiana",2015,"In family households: - In male householder, no wife present, family",1547
18065,"Henry County, Indiana",2015,"In family households: - In male householder, no wife present, family",586
18067,"Howard County, Indiana",2015,"In family households: - In male householder, no wife present, family",1059
18069,"Huntington County, Indiana",2015,"In family households: - In male householder, no wife present, family",316
18071,"Jackson County, Indiana",2015,"In family households: - In male householder, no wife present, family",669
18073,"Jasper County, Indiana",2015,"In family households: - In male householder, no wife present, family",467
18075,"Jay County, Indiana",2015,"In family households: - In male householder, no wife present, family",216
18077,"Jefferson County, Indiana",2015,"In family households: - In male householder, no wife present, family",622
18079,"Jennings County, Indiana",2015,"In family households: - In male householder, no wife present, family",392
18081,"Johnson County, Indiana",2015,"In family households: - In male householder, no wife present, family",1567
18083,"Knox County, Indiana",2015,"In family households: - In male householder, no wife present, family",350
18085,"Kosciusko County, Indiana",2015,"In family households: - In male householder, no wife present, family",876
18087,"LaGrange County, Indiana",2015,"In family households: - In male householder, no wife present, family",235
18089,"Lake County, Indiana",2015,"In family households: - In male householder, no wife present, family",5689
18091,"LaPorte County, Indiana",2015,"In family households: - In male householder, no wife present, family",1082
18093,"Lawrence County, Indiana",2015,"In family households: - In male householder, no wife present, family",409
18095,"Madison County, Indiana",2015,"In family households: - In male householder, no wife present, family",1600
18097,"Marion County, Indiana",2015,"In family households: - In male householder, no wife present, family",11086
18099,"Marshall County, Indiana",2015,"In family households: - In male householder, no wife present, family",360
18101,"Martin County, Indiana",2015,"In family households: - In male householder, no wife present, family",119
18103,"Miami County, Indiana",2015,"In family households: - In male householder, no wife present, family",393
18105,"Monroe County, Indiana",2015,"In family households: - In male householder, no wife present, family",1133
18107,"Montgomery County, Indiana",2015,"In family households: - In male householder, no wife present, family",468
18109,"Morgan County, Indiana",2015,"In family households: - In male householder, no wife present, family",457
18111,"Newton County, Indiana",2015,"In family households: - In male householder, no wife present, family",235
18113,"Noble County, Indiana",2015,"In family households: - In male householder, no wife present, family",785
18115,"Ohio County, Indiana",2015,"In family households: - In male householder, no wife present, family",60
18117,"Orange County, Indiana",2015,"In family households: - In male householder, no wife present, family",269
18119,"Owen County, Indiana",2015,"In family households: - In male householder, no wife present, family",229
18121,"Parke County, Indiana",2015,"In family households: - In male householder, no wife present, family",150
18123,"Perry County, Indiana",2015,"In family households: - In male householder, no wife present, family",141
18125,"Pike County, Indiana",2015,"In family households: - In male householder, no wife present, family",81
18127,"Porter County, Indiana",2015,"In family households: - In male householder, no wife present, family",1642
18129,"Posey County, Indiana",2015,"In family households: - In male householder, no wife present, family",387
18131,"Pulaski County, Indiana",2015,"In family households: - In male householder, no wife present, family",166
18133,"Putnam County, Indiana",2015,"In family households: - In male householder, no wife present, family",496
18135,"Randolph County, Indiana",2015,"In family households: - In male householder, no wife present, family",320
18137,"Ripley County, Indiana",2015,"In family households: - In male householder, no wife present, family",254
18139,"Rush County, Indiana",2015,"In family households: - In male householder, no wife present, family",258
18141,"St. Joseph County, Indiana",2015,"In family households: - In male householder, no wife present, family",2566
18143,"Scott County, Indiana",2015,"In family households: - In male householder, no wife present, family",217
18145,"Shelby County, Indiana",2015,"In family households: - In male householder, no wife present, family",624
18147,"Spencer County, Indiana",2015,"In family households: - In male householder, no wife present, family",151
18149,"Starke County, Indiana",2015,"In family households: - In male householder, no wife present, family",234
18151,"Steuben County, Indiana",2015,"In family households: - In male householder, no wife present, family",453
18153,"Sullivan County, Indiana",2015,"In family households: - In male householder, no wife present, family",368
18155,"Switzerland County, Indiana",2015,"In family households: - In male householder, no wife present, family",125
18157,"Tippecanoe County, Indiana",2015,"In family households: - In male householder, no wife present, family",1462
18159,"Tipton County, Indiana",2015,"In family households: - In male householder, no wife present, family",218
18161,"Union County, Indiana",2015,"In family households: - In male householder, no wife present, family",94
18163,"Vanderburgh County, Indiana",2015,"In family households: - In male householder, no wife present, family",2062
18165,"Vermillion County, Indiana",2015,"In family households: - In male householder, no wife present, family",241
18167,"Vigo County, Indiana",2015,"In family households: - In male householder, no wife present, family",1115
18169,"Wabash County, Indiana",2015,"In family households: - In male householder, no wife present, family",319
18171,"Warren County, Indiana",2015,"In family households: - In male householder, no wife present, family",125
18173,"Warrick County, Indiana",2015,"In family households: - In male householder, no wife present, family",473
18175,"Washington County, Indiana",2015,"In family households: - In male householder, no wife present, family",360
18177,"Wayne County, Indiana",2015,"In family households: - In male householder, no wife present, family",661
18179,"Wells County, Indiana",2015,"In family households: - In male householder, no wife present, family",191
18181,"White County, Indiana",2015,"In family households: - In male householder, no wife present, family",309
18183,"Whitley County, Indiana",2015,"In family households: - In male householder, no wife present, family",366
0,United States ,2015,"In family households: - In female householder, no husband present, family",9890307
18000,Indiana ,2015,"In family households: - In female householder, no husband present, family",212080
18001,"Adams County, Indiana",2015,"In family households: - In female householder, no husband present, family",726
18003,"Allen County, Indiana",2015,"In family households: - In female householder, no husband present, family",13735
18005,"Bartholomew County, Indiana",2015,"In family households: - In female householder, no husband present, family",2194
18007,"Benton County, Indiana",2015,"In family households: - In female householder, no husband present, family",187
18009,"Blackford County, Indiana",2015,"In family households: - In female householder, no husband present, family",412
18011,"Boone County, Indiana",2015,"In family households: - In female householder, no husband present, family",1364
18013,"Brown County, Indiana",2015,"In family households: - In female householder, no husband present, family",404
18015,"Carroll County, Indiana",2015,"In family households: - In female householder, no husband present, family",344
18017,"Cass County, Indiana",2015,"In family households: - In female householder, no husband present, family",957
18019,"Clark County, Indiana",2015,"In family households: - In female householder, no husband present, family",3425
18021,"Clay County, Indiana",2015,"In family households: - In female householder, no husband present, family",655
18023,"Clinton County, Indiana",2015,"In family households: - In female householder, no husband present, family",805
18025,"Crawford County, Indiana",2015,"In family households: - In female householder, no husband present, family",351
18027,"Daviess County, Indiana",2015,"In family households: - In female householder, no husband present, family",704
18029,"Dearborn County, Indiana",2015,"In family households: - In female householder, no husband present, family",1154
18031,"Decatur County, Indiana",2015,"In family households: - In female householder, no husband present, family",842
18033,"DeKalb County, Indiana",2015,"In family households: - In female householder, no husband present, family",1179
18035,"Delaware County, Indiana",2015,"In family households: - In female householder, no husband present, family",3962
18037,"Dubois County, Indiana",2015,"In family households: - In female householder, no husband present, family",913
18039,"Elkhart County, Indiana",2015,"In family households: - In female householder, no husband present, family",6838
18041,"Fayette County, Indiana",2015,"In family households: - In female householder, no husband present, family",748
18043,"Floyd County, Indiana",2015,"In family households: - In female householder, no husband present, family",2681
18045,"Fountain County, Indiana",2015,"In family households: - In female householder, no husband present, family",374
18047,"Franklin County, Indiana",2015,"In family households: - In female householder, no husband present, family",424
18049,"Fulton County, Indiana",2015,"In family households: - In female householder, no husband present, family",403
18051,"Gibson County, Indiana",2015,"In family households: - In female householder, no husband present, family",763
18053,"Grant County, Indiana",2015,"In family households: - In female householder, no husband present, family",2441
18055,"Greene County, Indiana",2015,"In family households: - In female householder, no husband present, family",789
18057,"Hamilton County, Indiana",2015,"In family households: - In female householder, no husband present, family",6276
18059,"Hancock County, Indiana",2015,"In family households: - In female householder, no husband present, family",1685
18061,"Harrison County, Indiana",2015,"In family households: - In female householder, no husband present, family",1131
18063,"Hendricks County, Indiana",2015,"In family households: - In female householder, no husband present, family",3467
18065,"Henry County, Indiana",2015,"In family households: - In female householder, no husband present, family",1372
18067,"Howard County, Indiana",2015,"In family households: - In female householder, no husband present, family",2781
18069,"Huntington County, Indiana",2015,"In family households: - In female householder, no husband present, family",879
18071,"Jackson County, Indiana",2015,"In family households: - In female householder, no husband present, family",1123
18073,"Jasper County, Indiana",2015,"In family households: - In female householder, no husband present, family",804
18075,"Jay County, Indiana",2015,"In family households: - In female householder, no husband present, family",590
18077,"Jefferson County, Indiana",2015,"In family households: - In female householder, no husband present, family",1213
18079,"Jennings County, Indiana",2015,"In family households: - In female householder, no husband present, family",913
18081,"Johnson County, Indiana",2015,"In family households: - In female householder, no husband present, family",4069
18083,"Knox County, Indiana",2015,"In family households: - In female householder, no husband present, family",1129
18085,"Kosciusko County, Indiana",2015,"In family households: - In female householder, no husband present, family",1701
18087,"LaGrange County, Indiana",2015,"In family households: - In female householder, no husband present, family",574
18089,"Lake County, Indiana",2015,"In family households: - In female householder, no husband present, family",20436
18091,"LaPorte County, Indiana",2015,"In family households: - In female householder, no husband present, family",3866
18093,"Lawrence County, Indiana",2015,"In family households: - In female householder, no husband present, family",1421
18095,"Madison County, Indiana",2015,"In family households: - In female householder, no husband present, family",4381
18097,"Marion County, Indiana",2015,"In family households: - In female householder, no husband present, family",42888
18099,"Marshall County, Indiana",2015,"In family households: - In female householder, no husband present, family",1062
18101,"Martin County, Indiana",2015,"In family households: - In female householder, no husband present, family",280
18103,"Miami County, Indiana",2015,"In family households: - In female householder, no husband present, family",974
18105,"Monroe County, Indiana",2015,"In family households: - In female householder, no husband present, family",3303
18107,"Montgomery County, Indiana",2015,"In family households: - In female householder, no husband present, family",1034
18109,"Morgan County, Indiana",2015,"In family households: - In female householder, no husband present, family",2028
18111,"Newton County, Indiana",2015,"In family households: - In female householder, no husband present, family",365
18113,"Noble County, Indiana",2015,"In family households: - In female householder, no husband present, family",1314
18115,"Ohio County, Indiana",2015,"In family households: - In female householder, no husband present, family",143
18117,"Orange County, Indiana",2015,"In family households: - In female householder, no husband present, family",468
18119,"Owen County, Indiana",2015,"In family households: - In female householder, no husband present, family",529
18121,"Parke County, Indiana",2015,"In family households: - In female householder, no husband present, family",266
18123,"Perry County, Indiana",2015,"In family households: - In female householder, no husband present, family",391
18125,"Pike County, Indiana",2015,"In family households: - In female householder, no husband present, family",260
18127,"Porter County, Indiana",2015,"In family households: - In female householder, no husband present, family",4757
18129,"Posey County, Indiana",2015,"In family households: - In female householder, no husband present, family",528
18131,"Pulaski County, Indiana",2015,"In family households: - In female householder, no husband present, family",291
18133,"Putnam County, Indiana",2015,"In family households: - In female householder, no husband present, family",996
18135,"Randolph County, Indiana",2015,"In family households: - In female householder, no husband present, family",751
18137,"Ripley County, Indiana",2015,"In family households: - In female householder, no husband present, family",703
18139,"Rush County, Indiana",2015,"In family households: - In female householder, no husband present, family",601
18141,"St. Joseph County, Indiana",2015,"In family households: - In female householder, no husband present, family",9220
18143,"Scott County, Indiana",2015,"In family households: - In female householder, no husband present, family",792
18145,"Shelby County, Indiana",2015,"In family households: - In female householder, no husband present, family",1424
18147,"Spencer County, Indiana",2015,"In family households: - In female householder, no husband present, family",310
18149,"Starke County, Indiana",2015,"In family households: - In female householder, no husband present, family",614
18151,"Steuben County, Indiana",2015,"In family households: - In female householder, no husband present, family",932
18153,"Sullivan County, Indiana",2015,"In family households: - In female householder, no husband present, family",502
18155,"Switzerland County, Indiana",2015,"In family households: - In female householder, no husband present, family",362
18157,"Tippecanoe County, Indiana",2015,"In family households: - In female householder, no husband present, family",4880
18159,"Tipton County, Indiana",2015,"In family households: - In female householder, no husband present, family",531
18161,"Union County, Indiana",2015,"In family households: - In female householder, no husband present, family",123
18163,"Vanderburgh County, Indiana",2015,"In family households: - In female householder, no husband present, family",6905
18165,"Vermillion County, Indiana",2015,"In family households: - In female householder, no husband present, family",526
18167,"Vigo County, Indiana",2015,"In family households: - In female householder, no husband present, family",3418
18169,"Wabash County, Indiana",2015,"In family households: - In female householder, no husband present, family",849
18171,"Warren County, Indiana",2015,"In family households: - In female householder, no husband present, family",187
18173,"Warrick County, Indiana",2015,"In family households: - In female householder, no husband present, family",1257
18175,"Washington County, Indiana",2015,"In family households: - In female householder, no husband present, family",834
18177,"Wayne County, Indiana",2015,"In family households: - In female householder, no husband present, family",2650
18179,"Wells County, Indiana",2015,"In family households: - In female householder, no husband present, family",743
18181,"White County, Indiana",2015,"In family households: - In female householder, no husband present, family",463
18183,"Whitley County, Indiana",2015,"In family households: - In female householder, no husband present, family",872
0,United States ,2015,In nonfamily households,356992
18000,Indiana ,2015,In nonfamily households,11010
18001,"Adams County, Indiana",2015,In nonfamily households,123
18003,"Allen County, Indiana",2015,In nonfamily households,631
18005,"Bartholomew County, Indiana",2015,In nonfamily households,109
18007,"Benton County, Indiana",2015,In nonfamily households,15
18009,"Blackford County, Indiana",2015,In nonfamily households,69
18011,"Boone County, Indiana",2015,In nonfamily households,48
18013,"Brown County, Indiana",2015,In nonfamily households,11
18015,"Carroll County, Indiana",2015,In nonfamily households,89
18017,"Cass County, Indiana",2015,In nonfamily households,72
18019,"Clark County, Indiana",2015,In nonfamily households,281
18021,"Clay County, Indiana",2015,In nonfamily households,43
18023,"Clinton County, Indiana",2015,In nonfamily households,80
18025,"Crawford County, Indiana",2015,In nonfamily households,3
18027,"Daviess County, Indiana",2015,In nonfamily households,76
18029,"Dearborn County, Indiana",2015,In nonfamily households,37
18031,"Decatur County, Indiana",2015,In nonfamily households,58
18033,"DeKalb County, Indiana",2015,In nonfamily households,60
18035,"Delaware County, Indiana",2015,In nonfamily households,182
18037,"Dubois County, Indiana",2015,In nonfamily households,9
18039,"Elkhart County, Indiana",2015,In nonfamily households,338
18041,"Fayette County, Indiana",2015,In nonfamily households,48
18043,"Floyd County, Indiana",2015,In nonfamily households,65
18045,"Fountain County, Indiana",2015,In nonfamily households,43
18047,"Franklin County, Indiana",2015,In nonfamily households,8
18049,"Fulton County, Indiana",2015,In nonfamily households,26
18051,"Gibson County, Indiana",2015,In nonfamily households,40
18053,"Grant County, Indiana",2015,In nonfamily households,175
18055,"Greene County, Indiana",2015,In nonfamily households,33
18057,"Hamilton County, Indiana",2015,In nonfamily households,282
18059,"Hancock County, Indiana",2015,In nonfamily households,58
18061,"Harrison County, Indiana",2015,In nonfamily households,79
18063,"Hendricks County, Indiana",2015,In nonfamily households,55
18065,"Henry County, Indiana",2015,In nonfamily households,131
18067,"Howard County, Indiana",2015,In nonfamily households,182
18069,"Huntington County, Indiana",2015,In nonfamily households,136
18071,"Jackson County, Indiana",2015,In nonfamily households,138
18073,"Jasper County, Indiana",2015,In nonfamily households,86
18075,"Jay County, Indiana",2015,In nonfamily households,24
18077,"Jefferson County, Indiana",2015,In nonfamily households,19
18079,"Jennings County, Indiana",2015,In nonfamily households,41
18081,"Johnson County, Indiana",2015,In nonfamily households,129
18083,"Knox County, Indiana",2015,In nonfamily households,43
